"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X240","2020-02-28 11:00:00","394.000","344.000","1.000","21.300","0.790","974.800","","0.000","-99.000","-99.000","-99.000","21.500","","15.700",""
"C0S990","2020-02-28 11:00:00","409.000","67.000","1.500","22.200","0.830","974.000","","0.000","-99.000","-99.000","-99.000","22.200","","18.300",""
"C0E850","2020-02-28 11:00:00","104.000","258.000","1.600","21.200","0.780","1007.000","","0.000","-99.000","-99.000","-99.000","22.200","","16.500",""
"C0T9B0","2020-02-28 11:00:00","558.000","127.000","1.900","21.200","0.760","957.300","","0.000","-99.000","-99.000","-99.000","21.600","","16.000",""
"C0G650","2020-02-28 11:00:00","34.000","176.000","1.900","26.900","0.620","1014.900","","0.000","-99.000","-99.000","-99.000","26.900","","18.400",""
"C0K580","2020-02-28 11:00:00","26.000","302.000","1.800","24.900","0.770","1017.400","","0.000","-99.000","-99.000","-99.000","25.100","","17.700",""
"C0X050","2020-02-28 11:00:00","25.000","306.000","1.900","26.200","0.610","1015.000","","0.000","-99.000","-99.000","-99.000","26.200","","17.300",""
"CM0100","2020-02-28 11:00:00","25.000","23.000","2.100","21.200","0.770","1016.400","","0.000","-99.000","-99.000","-99.000","22.100","","18.700",""
"C0AC70","2020-02-28 11:00:00","71.000","255.000","1.100","24.300","0.690","1010.600","","0.000","-99.000","-99.000","-99.000","24.500","","18.500",""
"CM0130","2020-02-28 11:00:00","11.000","339.000","4.700","22.600","0.750","1018.600","","0.000","-99.000","-99.000","-99.000","22.600","","19.700",""
"C0W110","2020-02-28 11:00:00","16.000","-99.000","-99.000","14.900","0.850","1019.700","","0.000","-99.000","-99.000","-99.000","14.900","","12.400",""
"C0R670","2020-02-28 11:00:00","26.000","81.000","1.600","26.500","0.610","1017.100","","0.000","8.700","76.000","","26.500","","22.100",""
"C0X120","2020-02-28 11:00:00","28.000","322.000","2.300","25.000","0.670","1016.900","","0.000","-99.000","-99.000","-99.000","25.000","","18.700",""
"C0R100","2020-02-28 11:00:00","1006.000","167.000","0.700","19.600","0.740","907.900","","0.000","-99.000","-99.000","-99.000","20.900","","12.900",""
"C0C700","2020-02-28 11:00:00","151.000","274.000","1.400","22.300","0.730","1002.000","","0.000","-99.000","-99.000","-99.000","23.700","","18.000",""
"C0W130","2020-02-28 11:00:00","18.000","15.000","4.100","21.500","0.770","1016.500","","0.000","9.800","7.000","","21.600","","19.300",""
"C0F9R0","2020-02-28 11:00:00","20.000","4.000","3.600","21.500","1.000","1018.000","","0.000","-99.000","-99.000","-99.000","23.100","","18.200",""
"C0V660","2020-02-28 11:00:00","25.000","333.000","1.000","25.700","0.610","1016.900","","0.000","-99.000","-99.000","-99.000","25.700","","19.300",""
"C0G780","2020-02-28 11:00:00","27.000","285.000","2.000","24.000","0.710","1015.900","","0.000","-99.000","-99.000","-99.000","24.000","","18.600",""
"C0C590","2020-02-28 11:00:00","72.000","300.000","1.700","22.300","0.760","1010.200","","0.000","-99.000","-99.000","-99.000","22.800","","17.600",""
"C0I520","2020-02-28 11:00:00","3860.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M790","2020-02-28 11:00:00","15.000","349.000","0.500","25.100","0.620","1016.200","","0.000","-99.000","-99.000","-99.000","25.100","","17.700",""
"C0R130","2020-02-28 11:00:00","1040.000","267.000","1.200","19.100","0.810","901.700","","0.000","-99.000","-99.000","-99.000","19.100","","14.400",""
"C0AH30","2020-02-28 11:00:00","755.000","139.000","7.000","18.200","0.990","934.200","","5.000","-99.000","-99.000","-99.000","18.300","","16.500",""
"C0X170","2020-02-28 11:00:00","50.000","359.000","1.100","26.200","0.600","1012.500","","0.000","-99.000","-99.000","-99.000","26.200","","18.500",""
"C0K291","2020-02-28 11:00:00","8.000","337.000","4.800","22.700","0.810","1018.500","","0.000","-99.000","-99.000","-99.000","22.700","","18.000",""
"C0D480","2020-02-28 11:00:00","223.000","252.000","0.600","22.800","0.730","992.600","","0.000","-99.000","-99.000","-99.000","22.800","","16.700",""
"C0F0C0","2020-02-28 11:00:00","983.000","207.000","0.900","19.600","0.860","909.300","","0.000","-99.000","-99.000","-99.000","21.100","","12.600",""
"C0U860","2020-02-28 11:00:00","5.000","323.000","0.400","20.800","1.000","1019.400","","8.000","-99.000","-99.000","-99.000","21.100","","19.100",""
"C0UA50","2020-02-28 11:00:00","808.000","149.000","0.600","16.500","1.000","928.500","","11.000","-99.000","-99.000","-99.000","16.700","","14.800",""
"C0X320","2020-02-28 11:00:00","30.000","352.000","2.100","26.300","0.590","1014.800","","0.000","-99.000","-99.000","-99.000","26.300","","16.600",""
"C0T960","2020-02-28 11:00:00","120.000","136.000","1.200","25.800","0.590","1005.600","","0.000","-99.000","-99.000","-99.000","25.800","","14.700",""
"C0SA80","2020-02-28 11:00:00","136.000","52.000","1.400","25.300","0.630","1003.900","","0.000","-99.000","-99.000","-99.000","25.400","","17.800",""
"C0E780","2020-02-28 11:00:00","160.000","329.000","1.900","21.300","0.840","1000.900","","0.000","-99.000","-99.000","-99.000","23.500","","17.500",""
"C0F9Q0","2020-02-28 11:00:00","149.000","320.000","3.200","22.700","0.800","1001.400","","0.000","-99.000","-99.000","-99.000","23.600","","16.900",""
"C0F9X0","2020-02-28 11:00:00","166.000","6.000","2.500","22.600","0.770","1001.900","","0.000","-99.000","-99.000","-99.000","23.000","","17.100",""
"C0F0D0","2020-02-28 11:00:00","3171.000","169.000","2.300","11.400","0.340","700.200","","0.000","-99.000","-99.000","-99.000","11.800","","0.800",""
"C0S730","2020-02-28 11:00:00","110.000","19.000","1.200","23.600","0.900","1007.600","","6.000","-99.000","-99.000","-99.000","23.600","","19.700",""
"C0T790","2020-02-28 11:00:00","2830.000","165.000","0.400","15.600","0.380","729.700","","0.000","-99.000","-99.000","-99.000","15.600","","3.000",""
"C0M830","2020-02-28 11:00:00","540.000","188.000","1.400","24.800","0.530","958.300","","0.000","-99.000","-99.000","-99.000","24.900","","14.800",""
"C0V750","2020-02-28 11:00:00","50.000","41.000","1.000","26.200","0.620","1014.000","","0.000","-99.000","-99.000","-99.000","26.200","","19.200",""
"C0K530","2020-02-28 11:00:00","12.000","332.000","4.800","22.200","0.820","1017.900","","0.000","-99.000","-99.000","-99.000","22.300","","17.800",""
"C0M780","2020-02-28 11:00:00","30.000","354.000","0.900","25.000","0.600","1015.900","","0.000","-99.000","-99.000","-99.000","25.200","","17.600",""
"C0V360","2020-02-28 11:00:00","94.000","272.000","1.300","26.700","0.550","1007.500","","0.000","-99.000","-99.000","-99.000","28.400","","16.800",""
"C0K510","2020-02-28 11:00:00","10.000","329.000","2.200","24.000","0.700","1017.200","","0.000","-99.000","-99.000","-99.000","24.100","","17.600",""
"C0D650","2020-02-28 11:00:00","97.000","338.000","2.300","20.600","0.840","1008.200","","0.000","-99.000","-99.000","-99.000","20.800","","17.900",""
"C0V630","2020-02-28 11:00:00","19.000","308.000","2.500","24.500","0.660","1018.800","","0.000","-99.000","-99.000","-99.000","24.600","","19.300",""
"C0U910","2020-02-28 11:00:00","17.000","276.000","0.300","19.500","0.950","1017.700","","7.000","-99.000","-99.000","-99.000","19.500","","17.700",""
"C0U600","2020-02-28 11:00:00","10.000","360.000","0.600","20.800","0.990","1018.200","","4.000","-99.000","-99.000","-99.000","20.800","","18.400",""
"C0G820","2020-02-28 11:00:00","29.000","238.000","1.700","25.000","0.700","1016.100","","0.000","-99.000","-99.000","-99.000","25.000","","17.600",""
"C0R590","2020-02-28 11:00:00","72.000","49.000","0.600","26.200","0.660","1010.200","","0.000","-99.000","-99.000","-99.000","26.200","","19.300",""
"C0A9E0","2020-02-28 11:00:00","26.000","345.000","2.100","23.100","0.740","1016.500","","0.000","-99.000","-99.000","-99.000","24.700","","20.100",""
"C0R480","2020-02-28 11:00:00","57.000","280.000","1.100","25.800","0.630","1012.200","","0.000","-99.000","-99.000","-99.000","25.800","","19.800",""
"C0X300","2020-02-28 11:00:00","70.000","0.000","0.000","24.600","0.670","1010.700","","0.000","-99.000","-99.000","-99.000","24.600","","16.300",""
"C0U970","2020-02-28 11:00:00","7.000","0.000","0.000","20.600","0.980","1020.000","","5.500","-99.000","-99.000","-99.000","20.600","","18.100",""
"C0R340","2020-02-28 11:00:00","230.000","30.000","1.700","24.400","0.770","992.700","","0.500","-99.000","-99.000","-99.000","24.700","","18.400",""
"C0M750","2020-02-28 11:00:00","10.000","335.000","2.300","23.200","0.760","1017.900","","0.000","-99.000","-99.000","-99.000","23.300","","18.300",""
"C0I110","2020-02-28 11:00:00","161.000","240.000","1.600","25.700","0.650","1001.200","","0.000","-99.000","-99.000","-99.000","25.700","","18.100",""
"C0C690","2020-02-28 11:00:00","242.000","309.000","0.900","23.400","0.590","991.300","","0.000","-99.000","-99.000","-99.000","24.200","","16.900",""
"C0A540","2020-02-28 11:00:00","401.000","0.000","0.000","19.200","0.980","973.000","","5.000","-99.000","-99.000","-99.000","19.200","","17.100",""
"C0SA60","2020-02-28 11:00:00","6.000","123.000","2.700","26.200","0.690","1018.300","","0.000","-99.000","-99.000","-99.000","26.500","","18.700",""
"C0H950","2020-02-28 11:00:00","192.000","262.000","1.200","24.700","0.650","997.000","","0.000","-99.000","-99.000","-99.000","24.900","","15.600",""
"C0O960","2020-02-28 11:00:00","112.000","2.000","0.400","25.800","0.630","1005.900","","0.000","-99.000","-99.000","-99.000","25.800","","17.100",""
"C0E880","2020-02-28 11:00:00","507.000","293.000","1.900","21.100","0.930","961.500","","0.000","-99.000","-99.000","-99.000","21.600","","15.900",""
"C0AH10","2020-02-28 11:00:00","30.000","296.000","1.900","24.800","0.730","1015.000","","0.000","-99.000","-99.000","-99.000","24.800","","19.400",""
"C0R680","2020-02-28 11:00:00","13.000","64.000","4.300","24.300","0.800","1018.000","","2.000","-99.000","-99.000","-99.000","25.000","","21.600",""
"C0X210","2020-02-28 11:00:00","38.000","351.000","1.200","24.200","0.680","1013.000","","0.000","-99.000","-99.000","-99.000","24.200","","17.300",""
"C0D430","2020-02-28 11:00:00","87.000","0.000","0.000","23.000","0.780","1008.100","","0.000","-99.000","-99.000","-99.000","23.000","","14.800",""
"C0AD30","2020-02-28 11:00:00","20.000","10.000","2.300","23.300","0.730","1014.800","","0.000","-99.000","-99.000","-99.000","24.000","","20.000",""
"C0R240","2020-02-28 11:00:00","87.000","355.000","1.300","26.500","0.600","1007.800","","0.000","-99.000","-99.000","-99.000","26.500","","18.800",""
"C0AI30","2020-02-28 11:00:00","26.000","162.000","1.200","23.900","0.740","1016.800","","0.000","-99.000","-99.000","-99.000","23.900","","19.400",""
"C0U960","2020-02-28 11:00:00","1885.000","229.000","1.800","13.400","0.870","818.000","","0.000","-99.000","-99.000","-99.000","15.000","","7.800",""
"C0T9E0","2020-02-28 11:00:00","415.000","127.000","0.400","23.400","0.690","973.400","","0.000","-99.000","-99.000","-99.000","23.500","","15.500",""
"C0D550","2020-02-28 11:00:00","1956.000","0.000","0.000","18.000","0.520","814.900","","0.000","-99.000","-99.000","-99.000","18.000","","9.900",""
"C0C630","2020-02-28 11:00:00","209.000","319.000","2.300","21.900","0.730","995.000","","0.000","-99.000","-99.000","-99.000","23.000","","16.700",""
"C0A560","2020-02-28 12:00:00","405.000","138.000","1.400","25.400","0.670","971.700","","0.000","-99.000","-99.000","-99.000","25.400","","14.400",""
"C0X190","2020-02-28 12:00:00","10.000","334.000","0.300","25.600","0.640","1016.700","","0.000","-99.000","-99.000","-99.000","25.700","","19.000",""
"C0S950","2020-02-28 12:00:00","415.000","168.000","1.700","23.400","0.750","971.200","","0.000","-99.000","-99.000","-99.000","23.400","","16.500",""
"C0A880","2020-02-28 12:00:00","6.000","169.000","1.000","20.600","0.960","1016.900","","11.000","6.600","199.000","","21.000","","18.800",""
"C0I530","2020-02-28 12:00:00","3014.000","219.000","4.400","8.400","0.650","703.900","","0.000","-99.000","-99.000","-99.000","9.600","","2.200",""
"C0M670","2020-02-28 12:00:00","43.000","273.000","1.000","25.100","0.620","1012.900","","0.000","-99.000","-99.000","-99.000","25.100","","17.600",""
"C0Z061","2020-02-28 12:00:00","174.000","183.000","1.500","26.200","0.610","1001.500","","0.000","-99.000","-99.000","-99.000","27.600","","16.100",""
"C0M730","2020-02-28 12:00:00","40.000","329.000","0.700","27.300","0.540","1012.900","","0.000","-99.000","-99.000","-99.000","27.300","","18.300",""
"C0U750","2020-02-28 12:00:00","398.000","189.000","3.600","17.400","1.000","972.700","","10.000","8.900","203.000","","17.800","","16.500",""
"C0A650","2020-02-28 12:00:00","287.000","28.000","0.500","21.300","0.890","985.700","","1.500","-99.000","-99.000","-99.000","21.500","","17.600",""
"C0K400","2020-02-28 12:00:00","65.000","265.000","1.300","25.200","0.640","1011.300","","0.000","-99.000","-99.000","-99.000","25.200","","17.900",""
"C0I370","2020-02-28 12:00:00","671.000","9.000","2.600","22.700","0.570","942.900","","0.000","-99.000","-99.000","-99.000","24.000","","14.100",""
"C0S750","2020-02-28 12:00:00","2280.000","61.000","0.400","13.500","0.780","777.000","","0.000","-99.000","-99.000","-99.000","17.000","","5.000",""
"C0R650","2020-02-28 12:00:00","29.000","285.000","1.800","27.100","0.640","1015.500","","0.000","-99.000","-99.000","-99.000","27.100","","20.600",""
"C0E740","2020-02-28 12:00:00","27.000","41.000","0.900","20.000","0.940","1010.300","","0.000","-99.000","-99.000","-99.000","22.400","","17.700",""
"C0AI20","2020-02-28 12:00:00","25.000","293.000","3.200","21.500","0.800","1015.900","","0.500","-99.000","-99.000","-99.000","22.000","","18.400",""
"C0E550","2020-02-28 12:00:00","84.000","331.000","2.200","19.400","0.910","1010.300","","0.000","-99.000","-99.000","-99.000","22.300","","17.400",""
"C0X060","2020-02-28 12:00:00","19.000","344.000","2.400","26.900","0.610","1017.600","","0.000","-99.000","-99.000","-99.000","27.000","","16.300",""
"C0AC60","2020-02-28 12:00:00","55.000","330.000","1.000","24.900","0.620","1011.900","","0.000","-99.000","-99.000","-99.000","25.200","","17.400",""
"C0UA70","2020-02-28 12:00:00","547.000","156.000","2.000","17.600","0.990","957.200","","16.000","7.700","173.000","","17.600","","16.000",""
"C0G740","2020-02-28 12:00:00","24.000","335.000","2.900","22.100","0.800","1016.300","","0.000","-99.000","-99.000","-99.000","23.500","","18.000",""
"C0F9N0","2020-02-28 12:00:00","75.000","279.000","2.200","25.600","0.620","1009.500","","0.000","-99.000","-99.000","-99.000","25.600","","19.200",""
"C0F9T0","2020-02-28 12:00:00","111.000","323.000","2.900","22.500","0.780","1005.200","","0.000","-99.000","-99.000","-99.000","24.400","","17.700",""
"C0S710","2020-02-28 12:00:00","382.000","163.000","1.500","24.200","0.650","976.600","","0.000","-99.000","-99.000","-99.000","25.000","","15.100",""
"C0M680","2020-02-28 12:00:00","37.000","331.000","1.300","25.100","0.650","1015.600","","0.000","-99.000","-99.000","-99.000","25.500","","17.700",""
"C0X220","2020-02-28 12:00:00","26.000","354.000","3.200","23.300","0.700","1015.300","","0.000","-99.000","-99.000","-99.000","23.600","","18.100",""
"C0R560","2020-02-28 12:00:00","22.000","214.000","1.400","27.200","0.620","1015.900","","0.000","-99.000","-99.000","-99.000","27.200","","20.300",""
"C0F9P0","2020-02-28 12:00:00","26.000","29.000","1.400","20.500","0.900","1016.800","","0.000","8.500","39.000","","22.600","","18.400",""
"C0O970","2020-02-28 12:00:00","71.000","285.000","2.600","27.700","0.560","1009.900","","0.000","-99.000","-99.000","-99.000","27.700","","16.900",""
"C0F0B0","2020-02-28 12:00:00","311.000","312.000","4.200","22.300","0.770","982.600","","0.000","-99.000","-99.000","-99.000","22.500","","15.300",""
"C0R700","2020-02-28 12:00:00","19.000","330.000","4.100","25.100","0.680","1016.000","","0.000","-99.000","-99.000","-99.000","27.200","","20.500",""
"C0R620","2020-02-28 12:00:00","34.000","42.000","2.400","24.300","0.810","1015.400","","0.500","-99.000","-99.000","-99.000","24.800","","21.600",""
"C0C660","2020-02-28 12:00:00","176.000","320.000","2.400","20.800","0.840","998.800","","0.000","-99.000","-99.000","-99.000","22.100","","17.400",""
"C0SA10","2020-02-28 12:00:00","411.000","125.000","1.100","27.700","0.570","972.800","","0.000","-99.000","-99.000","-99.000","28.800","","16.300",""
"C0M740","2020-02-28 12:00:00","15.000","329.000","3.100","24.100","0.710","1016.000","","0.000","-99.000","-99.000","-99.000","24.400","","17.300",""
"C0K460","2020-02-28 12:00:00","60.000","289.000","2.200","25.100","0.620","1010.500","","0.000","-99.000","-99.000","-99.000","25.100","","18.200",""
"C0X100","2020-02-28 12:00:00","10.000","2.000","1.800","25.800","0.550","1015.400","","0.000","-99.000","-99.000","-99.000","26.200","","19.400",""
"C0K560","2020-02-28 12:00:00","117.000","296.000","1.600","25.900","0.600","1005.400","","0.000","-99.000","-99.000","-99.000","26.000","","16.900",""
"C0R150","2020-02-28 12:00:00","105.000","270.000","1.200","27.800","0.490","1004.300","","0.000","-99.000","-99.000","-99.000","27.800","","19.800",""
